4.02	0.0	190.16	118.03	   
4.06	-27.9	177.05	111.48	   
4.1	455.7	349.66	233.50	   
4.14	185.2	295.17	195.22	   
4.18	270.5	303.47	200.29	   
4.22	452.5	302.18	210.62	   
4.26	142.6	236.13	142.74	   
4.3	80.3	193.47	116.44	   
4.34	354.1	241.40	166.18	   
4.38	629.5	281.46	203.21	   
4.42	518.0	248.41	181.51	   
4.46	160.7	180.44	116.57	   
4.5	283.6	188.87	131.64	   
4.54	354.1	180.88	133.54	   
4.58	378.7	184.23	130.39	   
4.62	501.6	191.22	145.65	 

